SO ID,Date,Item,Vendor,Additional Fabric Surcharge,Block Value,Fabric Quantity
17315-1,16/11/2019,Traveller - (662059),Loro Piana,0,52,3.50
17315-1,16/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
17292-3,16/11/2019,Perennial Solids - (225729),Artextile,0,50,3.50
17292-3,16/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
17292-2,16/11/2019,BLACK TIE - (102739),Huddersfield Fine Worsteds,0,48,3.30
17292-2,16/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
17292-1,16/11/2019,Perennial Solids - (225729),Artextile,.4,102,1.40
17292-1,16/11/2019,Basic CMT – Waistcoat,CMT - Basic,0,102,1.40
17291-1,16/11/2019,COTSPIRE IV 076 - (406018),Huddersfield Fine Worsteds,0,52,2.00
17291-1,16/11/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.00
17290-1,16/11/2019,Overcoats - (BR136.001.1),,.2,56,2.60
17290-1,16/11/2019,Basic CMT – Jacket,,0,56,2.60
17289-2,16/11/2019,FRESCO 3 - (510212),Huddersfield Fine Worsteds,0,50,2.00
17289-2,16/11/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.00
17289-1,16/11/2019,FRESCO 3 - (510212),Huddersfield Fine Worsteds,0,50,3.50
17289-1,16/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
17288-1,16/11/2019,AA Collection - (TRA018),Jerome Clothiers,0,50,3.60
17288-1,16/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.60
17287-1,16/11/2019,WINTER CLASSICS 2 - (34500G),Huddersfield Fine Worsteds,0,46,3.70
17287-1,16/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,46,3.70
17286-4,16/11/2019,D Collection - (M56513),Jerome Clothiers Cut Length,0,54,2.00
17286-4,16/11/2019,Basic CMT – Trouser,CMT - Basic,0,54,2.00
17286-3,16/11/2019,CMT Item,Harrisons,0,54,2.00
17286-3,16/11/2019,Basic CMT – Trouser,CMT - Basic,0,54,2.00
17286-2,16/11/2019,WINTER CLASSICS 2 - (34721G),Huddersfield Fine Worsteds,0,54,2.05
17286-2,16/11/2019,Basic CMT – Trouser,CMT - Basic,0,54,2.05
17286-1,16/11/2019,WINTER CLASSICS 2 - (34721G),Huddersfield Fine Worsteds,.05,54,3.80
17286-1,16/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.80
17285-1,16/11/2019,English Classics - (9468),Dugdale Bros,.3,52,2.60
17285-1,16/11/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.60
17284-1,15/11/2019,FLANNEL 2 - (510028),Huddersfield Fine Worsteds,.15,48,4.10
17284-1,15/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,4.10
17283-1,15/11/2019,Sport Jacket - (225024),Artextile,.05,56,3.90
17283-1,15/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,56,3.90
17281-1,15/11/2019,Excellence - (P146-1),Ariston,0,48,2.00
17281-1,15/11/2019,Basic CMT – Jacket,CMT - Basic,0,48,2.00
17280-1,15/11/2019,CMT Item,Huddersfield Fine Worsteds,.2,52,2.40
17280-1,15/11/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.40
17279-1,15/11/2019,AA Collection - (TSHL068),Jerome Clothiers,0,42,2.00
17279-1,15/11/2019,Basic CMT – Shirt,CMT - Basic,0,42,2.00
17278-1,15/11/2019,CROSS - (121346),AC Shirt,0,43,2.00
17278-1,15/11/2019,Basic CMT – Shirt,CMT - Basic,0,43,2.00
17277-1,15/11/2019,Flannel - (10014.044.5),Filarte,0,52,3.50
17277-1,15/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
17276-1,15/11/2019,FRESCO 3 - (510214),Huddersfield Fine Worsteds,0,52,3.50
17276-1,15/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
17275-2,15/11/2019,COTSPIRE IV 076 - (406015),Huddersfield Fine Worsteds,0,52,3.50
17275-2,15/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
17275-1,15/11/2019,CMT Item,Artextile,.1,52,2.10
17275-1,15/11/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.10
17274-1,15/11/2019,C Collection - (M56238),Jerome Clothiers Cut Length,0,52,1.42
17274-1,15/11/2019,Basic CMT – Waistcoat,CMT - Basic,0,52,1.42
17273-1,15/11/2019,BAMBOO - (320684),Huddersfield Fine Worsteds,0,118,1.00
17273-1,15/11/2019,Basic CMT – Waistcoat,CMT - Basic,0,118,1.00
17272-1,15/11/2019,AA Collection - (TRA024),Jerome Clothiers,0,50,2.20
17272-1,15/11/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.20
17271-3,15/11/2019,New Dynamic - (P123-18),Ariston,0,54,2.00
17271-3,15/11/2019,Basic CMT – Trouser,CMT - Basic,0,54,2.00
17271-2,15/11/2019,Cortina - (A407.001/02),Drago,.2,58,4.00
17271-2,15/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,58,4.00
17271-1,15/11/2019,Contemporary - (A913-201),Ariston,.4,58,3.00
17271-1,15/11/2019,Basic CMT – Jacket,CMT - Basic,0,58,3.00
17250-1,15/11/2019,CMT Item,Dugdale Bros,0,50,2.00
17250-1,15/11/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.00
17244-1,15/11/2019,New Dynamic - (P123-17),Ariston,0,54,3.70
17244-1,15/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
17243-3,15/11/2019,Super - (10005.001.34),Filarte,.2,64,4.00
17243-3,15/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,64,4.00
17243-2,15/11/2019,Super - (10005.001.34),Filarte,.2,62,2.50
17243-2,15/11/2019,Basic CMT – Jacket,CMT - Basic,0,62,2.50
17243-1,15/11/2019,Super - (10005.001.34),Filarte,.2,64,2.80
17243-1,15/11/2019,Basic CMT – Trouser,CMT - Basic,0,64,2.80
17242-2,15/11/2019,Parties and celebration - (223544),Artextile,0,50,3.50
17242-2,15/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
17242-1,15/11/2019,AA Collection - (TRA009),Jerome Clothiers,0,50,3.75
17242-1,15/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.75
17241-5,15/11/2019,AA Collection - (TRA011),Jerome Clothiers,0,46,2.00
17241-5,15/11/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.00
17241-4,15/11/2019,FLANNEL 2 - (510028),Huddersfield Fine Worsteds,.4,90,1.42
17241-4,15/11/2019,Basic CMT – Waistcoat,CMT - Basic,0,90,1.42
17241-3,15/11/2019,Flannel - (10014.044.5),Filarte,0,46,2.00
17241-3,15/11/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.00
17241-2,15/11/2019,AA Collection - (TRA018),Jerome Clothiers,0,46,2.00
17241-2,15/11/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.00
17241-1,15/11/2019,FLANNEL 2 - (510028),Huddersfield Fine Worsteds,.2,46,2.40
17241-1,15/11/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.40
17240-1,15/11/2019,CMT Item,Holland and Sherry,0,52,3.50
17240-1,15/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
17239-1,15/11/2019,AA Collection - (TRA035),Jerome Clothiers,0,58,2.60
17239-1,15/11/2019,Basic CMT – Trouser,CMT - Basic,0,58,2.60
17238-1,15/11/2019,AA Collection - (TRA010),Jerome Clothiers,0,50,3.50
17238-1,15/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
17237-1,15/11/2019,A Collection - (TSHL060),Jerome Clothiers,0,38,1.85
17237-1,15/11/2019,Basic CMT – Shirt,CMT - Basic,0,38,1.85
17236-1,15/11/2019,AA Collection - (TRA034),Jerome Clothiers,0,52,3.50
17236-1,15/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
17235-1,14/11/2019,Flannel - (10014.092.1),Filarte,.05,50,3.70
17235-1,14/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.70
17234-1,14/11/2019,Spring - (10218.087.1),Filarte,.05,50,3.60
17234-1,14/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.60
17233-1,14/11/2019,A Collection - (TRV13),Jerome Clothiers,0,102,4.40
17233-1,14/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,102,4.40
17232-1,14/11/2019,Flannel - (10144.003.2),Filarte,.25,58,3.80
17232-1,14/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,58,3.80
17231-1,14/11/2019,Spring - (10037.005.7),Filarte,0,50,2.00
17231-1,14/11/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.00
17230-1,14/11/2019,Super - (10126.125.26),Filarte,0,50,2.00
17230-1,14/11/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.00
17229-1,14/11/2019,Spring - (10037.005.7),Filarte,0,50,3.50
17229-1,14/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
17218-1,14/11/2019,CMT Item,Artextile,0,48,3.70
17218-1,14/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.70
17216-1,14/11/2019,SMITHS - (SW7812),Harrisons,0,52,3.90
17216-1,14/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,52,3.90
17212-3,14/11/2019,ROYAL  - (FM33340-1),Thomas Mason,0,34,1.70
17212-3,14/11/2019,Basic CMT – Shirt,CMT - Basic,0,34,1.70
17212-2,14/11/2019,ROYAL  - (FM33340-1),Thomas Mason,0,34,1.70
17212-2,14/11/2019,Basic CMT – Shirt,CMT - Basic,0,34,1.70
17212-1,14/11/2019,Lindley - (308-55),Dugdale Bros,0,44,3.00
17212-1,14/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,44,3.00
17209-1,14/11/2019,A Collection - (TSHL060),Jerome Clothiers,0,33,1.70
17209-1,14/11/2019,Basic CMT – Shirt,CMT - Basic,0,33,1.70
17208-1,14/11/2019,J-SILK ROAD - (B023-2),Ariston,.25,44,2.20
17208-1,14/11/2019,Basic CMT – Jacket,CMT - Basic,0,44,2.20
17207-1,14/11/2019,P&H - (32157),Harrisons,.1,56,2.80
17207-1,14/11/2019,Basic CMT – Overcoat,CMT - Basic,0,56,2.80
17206-1,14/11/2019,Flannel - (10155.002.3),Filarte,.15,98,4.30
17206-1,14/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,98,4.30
17205-1,14/11/2019,CMT Item,Harrisons,0,54,2.50
17205-1,14/11/2019,Basic CMT – Jacket,CMT - Basic,0,54,2.50
17204-1,14/11/2019,A Collection - (TROC013),Jerome Clothiers,0,46,2.46
17204-1,14/11/2019,Basic CMT – Overcoat,CMT - Basic,0,46,2.46
17203-1,14/11/2019,CMT Item,Test Vendor,0,48,3.30
17203-1,14/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
17202-1,14/11/2019,D Collection - (TRE1972),Jerome Clothiers,0,48,3.70
17202-1,14/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.70
17201-1,14/11/2019,Torino - (08409),Carnet,.2,54,2.90
17201-1,14/11/2019,Basic CMT – Jacket,CMT - Basic,0,54,2.90
17200-1,14/11/2019,CMT Item,Huddersfield Fine Worsteds,0,52,2.20
17200-1,14/11/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.20
17199-1,14/11/2019,CMT Item,Huddersfield Fine Worsteds,.3,50,2.35
17199-1,14/11/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.35
17198-3,14/11/2019,Sport Jacket - (225024),Artextile,0,48,2.10
17198-3,14/11/2019,Basic CMT – Jacket,CMT - Basic,0,48,2.10
17198-2,14/11/2019,Perennial Solids - (225713),Artextile,.15,98,4.40
17198-2,14/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,98,4.40
17198-1,14/11/2019,AA Collection - (TRA010),Jerome Clothiers,0,98,4.30
17198-1,14/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,98,4.30
17197-1,13/11/2019,English Classics - (9438),Dugdale Bros,.1,54,2.10
17197-1,13/11/2019,Basic CMT – Trouser,CMT - Basic,0,54,2.10
17196-1,13/11/2019,Traveler - (822547),Artextile,0,54,3.70
17196-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
17195-1,13/11/2019,Rugby - (7WA379.001/31),Drago,.05,48,3.50
17195-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.50
17194-1,13/11/2019,TONIK WOOL - (290013),Dormeuil,.3,52,2.70
17194-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.70
17193-1,13/11/2019,Flannel - (10755.001.1),Filarte,.25,106,4.70
17193-1,13/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,106,4.70
17192-1,13/11/2019,Super - (10497.001.1),Filarte,.05,54,3.80
17192-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.80
17191-1,13/11/2019,BLUES - (121328),AC Shirt,0,40,1.85
17191-1,13/11/2019,Basic CMT – Shirt,CMT - Basic,0,40,1.85
17190-1,13/11/2019,Super - (10005.001.34),Filarte,0,52,2.10
17190-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.10
17189-1,13/11/2019,Super - (10005.001.34),Filarte,0,50,2.10
17189-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.10
17188-3,13/11/2019,Casual - (10090.059.5),Filarte,.5,56,2.75
17188-3,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,56,2.75
17188-2,13/11/2019,C Collection - (M56053),Jerome Clothiers Cut Length,0,56,2.70
17188-2,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,56,2.70
17188-1,13/11/2019,E Collection - (M64003),Jerome Clothiers Cut Length,0,56,2.70
17188-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,56,2.70
17187-1,13/11/2019,Super - (10005.001.34),Filarte,0,52,2.10
17187-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.10
17186-1,13/11/2019,Super - (10005.001.34),Filarte,.25,52,2.30
17186-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.30
17185-1,13/11/2019,Super - (10005.001.34),Filarte,0,54,2.60
17185-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,54,2.60
17184-1,13/11/2019,Super - (10005.001.34),Filarte,.2,56,2.60
17184-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,56,2.60
17183-1,13/11/2019,CMT Item,Artextile,.05,48,3.20
17183-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.20
17182-1,13/11/2019,Overcoats - (BR135.001.2),,0,46,2.31
17182-1,13/11/2019,Basic CMT – Overcoat,,0,46,2.31
17181-1,13/11/2019,AA Collection - (TRA043),Jerome Clothiers,0,24,2.06
17181-1,13/11/2019,Basic CMT – Trouser,CMT - Basic,0,24,2.06
17180-1,13/11/2019,Excellence - (P115-3),Ariston,.2,54,3.00
17180-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,54,3.00
17179-1,13/11/2019,AA Collection - (TRA034),Jerome Clothiers,0,52,3.50
17179-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
17176-1,13/11/2019,AA Collection - (TRA003),Jerome Clothiers,0,46,3.30
17176-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,46,3.30
17175-1,13/11/2019,AA Collection - (TRA018),Jerome Clothiers,0,48,3.30
17175-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
17173-1,13/11/2019,AA Collection - (TRA045),Jerome Clothiers,0,48,3.50
17173-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.50
17171-1,13/11/2019,Flannel - (10014.025.1),Filarte,0,106,2.20
17171-1,13/11/2019,Basic CMT – Trouser,CMT - Basic,0,106,2.20
17170-2,13/11/2019,WRINKLE FREE DOBBY - (806141),AC Shirt,0,50,2.40
17170-2,13/11/2019,Basic CMT – Shirt,CMT - Basic,0,50,2.40
17170-1,13/11/2019,Super - (10005T.001.5),Filarte,.35,68,3.00
17170-1,13/11/2019,Basic CMT – Trouser,CMT - Basic,0,68,3.00
17169-1,13/11/2019,C Collection - (M56268),Jerome Clothiers Cut Length,0,64,2.90
17169-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,64,2.90
17161-1,13/11/2019,Super - (10005.692.1),Filarte,.05,50,3.70
17161-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.70
17159-1,13/11/2019,CMT Item,Test Vendor,.1,56,4.10
17159-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,56,4.10
17157-2,13/11/2019,AA Collection - (TRA004),Jerome Clothiers,0,50,2.00
17157-2,13/11/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.00
17157-1,13/11/2019,CMT Item,Holland and Sherry,0,52,2.00
17157-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.00
17151-1,13/11/2019,CMT Item,Drago,.6,70,3.00
17151-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,70,3.00
17149-1,13/11/2019,Jackets - (690052),Loro Piana,.2,62,2.50
17149-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,62,2.50
17145-2,13/11/2019,EXTRA - (121144),AC Shirt,0,39,1.90
17145-2,13/11/2019,Basic CMT – Shirt,CMT - Basic,0,39,1.90
17145-1,13/11/2019,AA Collection - (TRA011),Jerome Clothiers,0,52,3.50
17145-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
17141-1,13/11/2019,Perennial Solids - (225711),Artextile,.15,28,4.40
17141-1,13/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,28,4.40
17140-1,13/11/2019,C Collection - (TRE1965),Jerome Clothiers,0,52,4.20
17140-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,4.20
17139-1,13/11/2019,B Collection - (TRE1936),Jerome Clothiers,0,50,3.90
17139-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.90
17138-2,13/11/2019,Rugby - (7WA379.001/02),Drago,.1,48,2.25
17138-2,13/11/2019,Basic CMT – Trouser,CMT - Basic,0,48,2.25
17138-1,13/11/2019,B Collection - (TRE1794),Jerome Clothiers,0,50,2.50
17138-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.50
17137-1,13/11/2019,SMITHS - (SW3547),Harrisons,0,50,3.50
17137-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
17136-1,13/11/2019,AA Collection - (TRA004),Jerome Clothiers,0,48,3.30
17136-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
17135-1,13/11/2019,English Classics - (9462),Dugdale Bros,0,56,3.85
17135-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,56,3.85
17134-1,13/11/2019,AA Collection - (TRA018),Jerome Clothiers,0,102,4.30
17134-1,13/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,102,4.30
17133-1,13/11/2019,AA Collection - (TRA044),Jerome Clothiers,0,48,3.70
17133-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.70
17132-1,13/11/2019,AA Collection - (TRA017),Jerome Clothiers,0,42,3.00
17132-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,42,3.00
17131-1,13/11/2019,Torino - (08422),Carnet,0,54,2.60
17131-1,13/11/2019,Basic CMT – Jacket,CMT - Basic,0,54,2.60
17130-2,13/11/2019,CMT Item,Loro Piana,.05,56,3.80
17130-2,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,56,3.80
17130-1,13/11/2019,CMT Item,Loro Piana,.2,56,2.55
17130-1,13/11/2019,Basic CMT – Trouser,CMT - Basic,0,56,2.55
17129-1,13/11/2019,AA Collection - (TRA018),Jerome Clothiers,0,54,3.70
17129-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
17128-2,13/11/2019,Super 130S - (501327),Artextile,.4,134,1.52
17128-2,13/11/2019,Basic CMT – Waistcoat,CMT - Basic,0,134,1.52
17128-1,13/11/2019,Super 130S - (501327),Artextile,.5,68,5.15
17128-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,68,5.15
17127-1,13/11/2019,A Collection - (TRG015),Jerome Clothiers,0,52,3.50
17127-1,13/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
17126-1,12/11/2019,A Collection - (TRE1755),Jerome Clothiers,0,50,3.90
17126-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.90
17125-1,12/11/2019,A Collection - (TRE1753),Jerome Clothiers,0,50,3.70
17125-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.70
17124-1,12/11/2019,CMT Item,Test Vendor,0,54,3.70
17124-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
17123-1,12/11/2019,Flannel - (10617.001.3),Filarte,.2,56,2.50
17123-1,12/11/2019,Basic CMT – Jacket,CMT - Basic,0,56,2.50
17122-3,12/11/2019,AA Collection - (TRA010),Jerome Clothiers,0,94,4.30
17122-3,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,94,4.30
17122-2,12/11/2019,A Collection - (TRG029),Jerome Clothiers,0,50,2.10
17122-2,12/11/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.10
17122-1,12/11/2019,BB Collection - (TRE1918),Jerome Clothiers,0,48,2.10
17122-1,12/11/2019,Basic CMT – Jacket,CMT - Basic,0,48,2.10
17121-1,12/11/2019,CMT Item,Holland and Sherry,.1,54,2.10
17121-1,12/11/2019,Basic CMT – Trouser,CMT - Basic,0,54,2.10
17120-1,12/11/2019,AA Collection - (TRA010),Jerome Clothiers,0,52,3.50
17120-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
17119-1,12/11/2019,AA Collection - (TRA022),Jerome Clothiers,0,48,3.00
17119-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.00
17118-1,12/11/2019,Spring - (10058.030.25),Filarte,0,48,3.30
17118-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
17117-2,12/11/2019,A Collection - (TRG059),Jerome Clothiers,0,46,3.50
17117-2,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,46,3.50
17117-1,12/11/2019,AA Collection - (TRA045),Jerome Clothiers,0,46,3.50
17117-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,46,3.50
17116-1,12/11/2019,A Collection - (TRE1753),Jerome Clothiers,0,46,3.70
17116-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,46,3.70
17115-1,12/11/2019,A Collection - (TRG044),Jerome Clothiers,0,54,4.10
17115-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,4.10
17105-9,12/11/2019,Perennial Solids - (225711),Artextile,.15,25,4.40
17105-9,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,25,4.40
17105-8,12/11/2019,Perennial Solids - (225711),Artextile,.35,58,4.90
17105-8,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,58,4.90
17105-7,12/11/2019,Perennial Solids - (225711),Artextile,.15,50,4.30
17105-7,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,50,4.30
17105-6,12/11/2019,Perennial Solids - (225711),Artextile,.15,54,4.40
17105-6,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,54,4.40
17105-5,12/11/2019,Perennial Solids - (225711),Artextile,.15,46,4.20
17105-5,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,46,4.20
17105-4,12/11/2019,Perennial Solids - (225711),Artextile,.15,48,4.10
17105-4,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,48,4.10
17105-3,12/11/2019,Perennial Solids - (225711),Artextile,.15,52,4.40
17105-3,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,52,4.40
17105-2,12/11/2019,Perennial Solids - (225711),Artextile,.15,56,4.40
17105-2,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,56,4.40
17105-12,12/11/2019,Perennial Solids - (225711),Artextile,.15,26,4.40
17105-12,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,26,4.40
17105-11,12/11/2019,Perennial Solids - (225711),Artextile,.15,27,4.40
17105-11,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,27,4.40
17105-10,12/11/2019,Perennial Solids - (225711),Artextile,.35,60,4.90
17105-10,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,60,4.90
17105-1,12/11/2019,Perennial Solids - (225711),Artextile,.15,29,5.00
17105-1,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,29,5.00
17098-2,12/11/2019,B Collection - (TRE1947),Jerome Clothiers,0,58,3.20
17098-2,12/11/2019,Basic CMT – Jacket,CMT - Basic,0,58,3.20
17098-1,12/11/2019,A Collection - (TRE1754),Jerome Clothiers,0,58,3.00
17098-1,12/11/2019,Basic CMT – Jacket,CMT - Basic,0,58,3.00
17097-1,12/11/2019,AA Collection - (TRA010),Jerome Clothiers,0,48,3.30
17097-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
17096-1,12/11/2019,CMT Item,Holland and Sherry,.2,58,2.65
17096-1,12/11/2019,Basic CMT – Trouser,CMT - Basic,0,58,2.65
17095-1,12/11/2019,CMT Item,Holland and Sherry,.2,58,4.15
17095-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,58,4.15
17094-1,12/11/2019,Tropicalair - (4610),Dugdale Bros,.2,60,2.50
17094-1,12/11/2019,Basic CMT – Jacket,CMT - Basic,0,60,2.50
17093-2,12/11/2019,CMT Item,Artextile,.4,94,1.40
17093-2,12/11/2019,Basic CMT – Waistcoat,CMT - Basic,0,94,1.40
17093-1,12/11/2019,CMT Item,Artextile,0,48,3.30
17093-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
17092-1,12/11/2019,CMT Item,Holland and Sherry,.2,60,4.00
17092-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,60,4.00
17091-1,12/11/2019,AA Collection - (TRA007),Jerome Clothiers,0,50,3.50
17091-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
17090-1,12/11/2019,English Classics - (9427),Dugdale Bros,0,52,3.90
17090-1,12/11/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,52,3.90
17089-1,12/11/2019,AA Collection - (TRA041),Jerome Clothiers,0,52,3.70
17089-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.70
17088-1,12/11/2019,Rugby - (7WA379.001/25),Drago,0,52,3.60
17088-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.60
17087-1,12/11/2019,Perennial Solids - (225756),Artextile,0,50,3.50
17087-1,12/11/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
17086-1,11/11/2019,Rugby - (7WA379.001/01),Drago,0,52,2.00
17086-1,11/11/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.00
17085-3,11/11/2019,AA Collection - (TSHL059),Jerome Clothiers,0,41,1.85
